scenario_time,value,rolling_avg
111.564277,0.706956,33.92959381222222
111.59555,1.144935,33.72835132777778
111.628613,0.855243,33.531870904444446
111.665303,0.703687,33.341228594444445
111.698755,1.394404,33.15730388444444
111.732336,1.015007,32.981113398888894
111.765711,0.740284,32.814763964444445
111.798939,0.38878,32.65840946666667
111.832457,1.200627,32.51332782222222
111.865691,0.784313,32.37802851666667
111.897893,0.199238,32.25230866444445
111.93173,1.750621,32.13852306555555
111.965401,0.819567,32.03388933666667
111.997771,0.13148,31.938552398888888
112.032055,1.774252,31.85480813666667
112.065654,0.843536,31.77878992333333
112.099231,0.291409,31.70964962777778
112.132314,1.132437,31.648276263333337
112.165588,0.864785,31.592773601111112
112.198902,0.512747,31.54270115222222
112.232446,0.901205,31.498498995555558
112.265799,0.901849,31.459285825555554
112.29886,0.768961,31.424453131111115
112.332144,0.649801,31.39347662333333
112.365224,0.980171,31.366544695555554
112.398908,1.018688,31.34287792888889
112.432275,0.423359,31.321119316666667
112.465558,1.123916,31.301811082222223
112.498636,0.695481,31.282576185555556
112.532259,0.412739,31.262365512222225
112.564712,1.404545,31.241492326666666
112.601494,0.354689,31.216818108888887
112.631134,0.709734,31.189276491111112
112.66159,1.084393,31.15845385777778
112.698832,0.292789,31.122753514444444
112.732084,1.081978,31.083721315555557
112.765507,0.825375,31.040044881111115
112.798671,0.711711,30.99307806222222
112.83247,0.745838,30.94393621111111
112.86557,0.803569,30.892826467777777
112.89895,0.753949,30.839800851111107
112.932486,1.278447,30.78661966888889
112.965806,1.170598,30.73253850777778
112.998741,0.231867,30.676593933333336
113.03239,1.317446,30.620996517777776
113.065433,0.552397,30.565223867777778
113.098906,0.600153,30.511111125555555
113.132483,1.100933,30.459283155555557
113.165918,0.318898,30.408235985555557
113.198858,1.00712,30.359516093333333
113.232357,0.678254,30.31189707
113.265645,1.003819,30.26599999111111
113.298702,1.168455,30.22152976222222
113.33243,0.93764,30.177920217777775
113.36553,0.420846,30.13471631111111
113.398637,1.130263,30.09313299222222
113.432384,0.360852,30.051370074444446
113.465542,0.899519,30.01071549111111
113.498797,0.710264,29.97018802
113.532321,0.563459,29.929657365555556
113.56582,1.116507,29.889720817777775
113.598336,0.493178,29.848890445555558
113.63203,0.824776,29.80804827777778
113.66555,0.734456,29.766550585555557
113.69882,0.633476,29.724216624444445
113.732245,1.078595,29.682013968888892
113.765557,0.64466,29.639009346666665
113.798895,0.726801,29.595910655555553
113.832037,0.828762,29.55261452
113.865485,0.483248,29.50864749
113.898889,1.087677,29.46496726888889
113.932129,0.473695,29.42012431777778
113.965796,0.885643,29.375165373333335
113.998971,0.689391,29.330192068888888
114.032127,0.583212,29.284315743333334
114.065721,0.982282,29.23801431777778
114.098526,0.333666,29.19004432111111
114.132243,1.294707,29.142119063333336
114.165162,0.288478,29.091981679999996
114.198934,1.087061,29.04157065222222
114.2324,0.495346,28.989278383333335
114.265622,1.097813,28.937332856666664
114.29854,0.769193,28.884672605555554
114.332023,0.793987,28.83166377222222
114.365203,1.058429,28.778667025555556
114.398493,0.597115,28.724862965555555
114.432346,0.91923,28.671858387777778
114.465429,0.506549,28.619457693333334
114.498867,0.931246,28.56883536666667
114.532068,0.582742,28.519126774444445
114.5656,1.07412,28.471259453333335
114.598762,0.78667,28.42436221222222
114.632307,0.709062,28.378662201111112
114.665439,1.054497,28.334623252222222
114.698849,0.394264,28.29112151111111
114.73218,1.168474,28.249744096666667
114.765615,0.207575,28.208556107777774
114.79867,1.323258,28.16985752
114.832291,0.440455,28.13142007888889
114.865463,0.801527,28.09461772222222
114.89885,0.80043,28.05903940666667
114.932202,0.499492,28.024342784444443
114.965425,1.191563,27.991621373333334
114.998326,0.442846,27.959263745555553
115.029391,0.870118,27.928565170000002
115.061349,0.724794,27.898877084444447
115.097664,0.76687,27.870394265555554
115.132136,1.133249,27.84346232777778
115.165384,0.894044,27.817392205555553
115.198754,0.443686,27.791931376666668
115.232008,1.201706,27.76840258888889
115.26563,0.127252,27.74474754888889
115.298623,1.1337,27.723253461111113
115.336077,0.586966,27.702166513333335
115.363904,0.94192,27.682456858888887
115.39828,1.115928,27.663887462222224
115.432187,1.010313,27.64610670777778
115.465432,0.339969,27.62844051
115.498807,1.324863,27.612674931111112
115.531902,0.258991,27.59647096222222
115.565385,1.005936,27.581774425555558
115.598637,0.848227,27.5675031
115.632096,0.862908,27.553762552222224
115.665375,0.571706,27.540118155555554
115.6988,1.106761,27.527379446666668
115.731903,0.260734,27.514257245555555
115.765523,0.921903,27.502419682222218
115.798849,0.821228,27.49101903888889
115.83198,0.635299,27.479937941111114
115.865299,0.70539,27.46967714
115.89879,0.941717,27.460289332222224
115.932382,0.551824,27.451093328888888
115.968634,0.646564,27.44236234888889
115.998402,1.08433,27.434180601111112
116.028083,0.350119,27.424942063333333
116.064112,0.900458,27.415790788888888
116.098499,0.986173,27.40596708888889
116.132204,1.032361,27.395229834444446
116.165392,0.25271,27.382507269999998
116.198597,1.432892,27.36985842777778
116.232065,0.594284,27.354949257777776
116.265109,0.670598,27.339037005555554
116.298845,1.42696,27.32311820111111
116.33204,0.902315,27.305738047777776
116.365395,0.673927,27.287468023333332
116.398885,0.452048,27.268819842222225
116.432069,1.364472,27.251800745555556
116.465333,0.482061,27.23467665666667
116.49877,1.121049,27.219393042222222
116.53218,1.387591,27.205523343333333
116.565257,1.025205,27.19235333888889
116.598677,0.57935,27.179771331111112
116.632165,0.441433,27.168095779999998
116.665391,1.43279,27.15855131111111
116.698564,0.662738,27.14914185888889
116.732101,1.101475,27.141159364444444
116.765119,0.460387,27.13333593
116.798815,1.245749,27.12716520777778
116.831816,0.814305,27.121173258888888
116.865119,0.276142,27.115082243333333
116.898701,0.999924,27.11009623888889
116.932088,1.078047,27.105270383333334
116.965282,0.945312,27.100135162222223
116.998708,0.44622,27.09406594111111
117.031284,0.543809,27.087543026666665
117.065596,1.390813,27.081255845555557
117.098812,0.656166,27.073338891111113
117.131912,0.822761,27.06491816888889
117.165613,0.486545,27.05539842111111
117.198527,1.321521,27.046216347777776
117.231926,1.141238,27.036196607777775
117.265254,0.353132,27.024624263333333
117.298788,0.769791,27.012804831111115
117.331684,1.531872,27.001094368888893
117.365686,1.074347,26.988372546666668
117.397781,1.079531,26.975495842222223
117.431506,0.209622,26.961468535555557
117.465009,0.68561,26.947763743333336
117.498886,1.448622,26.934679170000003
117.532114,0.913843,26.92075274888889
117.565171,1.194466,26.906871548888887
117.598314,0.347891,26.891765328888887
117.6318,0.520765,26.876550125555553
117.66557,1.534203,26.86214429444444
117.697395,0.891685,26.84669332555556
117.731416,0.802581,26.83079856222222
117.764979,0.644478,26.81464843111111
117.79874,0.28843,26.79802232777778
117.831741,1.792622,26.78326277444444
117.865376,1.078187,26.768760453333332
117.898706,0.661113,26.756660042222222
117.93189,1.051559,26.74800206777778
117.96573,0.333809,26.740644284444446
117.998586,1.574514,26.735026394444446
118.031999,1.476639,26.727711151111112
118.065274,0.845713,26.716923041111112
118.09848,0.689699,26.702646505555556
118.131892,0.819705,26.68494377888889
118.165151,0.233244,26.662885273333334
118.198475,1.572135,26.639114695555556
118.231932,1.361385,26.61223494111111
118.265214,0.814428,26.58216076222222
118.298636,0.779253,26.549619495555554
118.3318,0.742119,26.514565428888886
118.365129,0.151112,26.476491546666665
118.398196,1.665077,26.438072543333334
118.43107,1.438924,26.397957756666667
118.464423,0.942127,26.35602144555556
118.498494,0.868823,26.312672113333335
118.531778,0.836819,26.26789935111111
118.56504,0.126512,26.220898485555555
118.598598,0.57921,26.172915586666665
118.631737,1.69822,26.12464925777778
118.66429,1.216549,26.074283228888888
118.695339,1.024534,26.022105233333335
118.732002,1.132752,25.96841803888889
118.765169,0.484631,25.912353406666664
118.798615,0.343004,25.85444891666667
118.832077,1.06663,25.795643185555555
118.865228,1.650423,25.73576024333333
118.898584,1.345889,25.674071188888888
118.931975,1.626991,25.611764774444442
118.965027,1.030772,25.547852453333334
118.997302,0.585578,25.483044197777776
119.031748,0.686511,25.418212872222224
119.065032,0.814725,25.35365548
119.098824,0.25304,25.288594696666667
119.131779,1.675403,25.225224341111115
119.165291,1.744746,25.162030474444446
119.198485,1.260248,25.098387237777775
119.231798,0.960022,25.034489005555557
119.26503,1.488536,24.971246341111108
119.298451,0.886557,24.907393000000003
119.331809,0.335104,24.842975106666664
119.365006,0.423848,24.778694103333336
119.398551,1.028304,24.71511325
119.431348,1.734424,24.65233589
119.466458,1.472655,24.58927711777778
119.501672,1.851713,24.52700301666667
119.52785,1.336003,24.464838703333335
119.565121,0.912699,24.403207690000002
119.598634,0.747947,24.34299158777778
119.631834,1.264147,24.28526367
119.664855,0.697032,24.229093206666665
119.698573,0.155987,24.174816943333333
119.731761,0.447755,24.12335109222222
119.765283,2.046435,24.07613674
119.798243,1.671938,24.030968125555557
119.831669,1.423153,23.987968773333336
119.864743,1.921148,23.947948824444445
119.89836,1.435454,23.90979138666667
119.931738,1.014016,23.873538587777777
119.9655,0.762887,23.83934363
119.998241,1.528201,23.808291261111112
120.031666,1.003217,23.776964073333332
120.064569,0.490793,23.74529645111111
120.098421,0.165686,23.71341575888889
120.131713,1.404493,23.68311894777778
120.165231,2.047661,23.653736476666666
120.198494,1.739519,23.624203255555557
120.23189,1.545476,23.594620424444447
120.264983,2.017141,23.56577879666667
120.298366,1.591698,23.53667317111111
120.331848,1.228032,23.507363372222223
120.370236,0.991169,23.477977844444442
120.400452,0.972929,23.448798104444442
120.42953,1.295032,23.42019308888889
120.465325,0.850549,23.39127051777778
120.497876,0.491858,23.362193022222225
120.518041,0.472421,23.33332789111111
120.546415,1.240544,23.30554002555556
120.581589,0.771232,23.277434832222223
120.614753,0.311794,23.249070411111113
120.648216,1.870897,23.22267888666667
120.681047,2.249618,23.19690506
120.714035,1.901482,23.171013115555557
120.748475,1.612551,23.145057553333334
120.781848,1.416464,23.119129612222224
120.815157,1.351096,23.093360895555552
120.848401,1.707186,23.06826216
120.881795,1.345217,23.04302292222222
120.914749,1.050804,23.017685515555556
120.948473,0.889035,22.99245961333333
120.98183,1.698934,22.968411406666664
121.014944,1.284198,22.944130033333334
121.048511,0.889476,22.919718213333333
121.081508,0.552273,22.895225525555556
121.114663,0.428274,22.870873613333334
121.148228,1.459423,22.847941795555556
121.181623,1.041023,22.824854684444443
121.214656,0.625411,22.801599005555552
121.248076,0.212867,22.77816335111111
121.281777,0.198849,22.75503722666667
121.314847,2.329822,22.73458630777778
121.348237,2.038281,22.71409591
121.38161,1.793314,22.693673553333337
121.414773,1.614243,22.673373350000002
121.448033,1.522392,22.653263765555554
121.481608,2.043718,22.634088264444443
121.514435,1.726186,22.614893997777777
121.548415,1.447712,22.595693582222225
121.582007,1.232595,22.57662291333333
121.615024,1.115404,22.557768055555556
121.648404,1.875323,22.540074042222223
121.681737,1.529514,22.522377618888893
121.714924,1.206497,22.504679065555557
121.748382,0.927362,22.487003046666665
121.781551,0.739673,22.46951222111111
121.819908,0.715324,22.45236029333333
121.846843,1.486178,22.43641717
121.878564,1.130767,22.420483302222227
121.91352,0.787057,22.4045406
121.948125,0.475637,22.388627816666666
121.981759,0.306717,22.372939942222224
122.015119,1.610881,22.359078596666667
122.048717,1.256877,22.34522834111111
122.081923,0.905532,22.331406086666664
122.114897,0.557774,22.31755251222222
122.147717,0.22053,22.30378624111111
122.181171,1.890478,22.29229600111111
122.214853,2.382334,22.28174102888889
122.248136,2.124625,22.27136585222222
122.281438,1.894956,22.26115306333333
122.314898,1.703454,22.251157855555554
122.348441,1.562875,22.24147167888889
122.381837,1.486357,22.232072843333334
122.414916,2.10367,22.223877424444442
122.448602,1.826988,22.21583136
122.481596,1.57231,22.20792568888889
122.514666,1.350723,22.200286137777773
122.548294,1.179433,22.19289271222222
122.581796,1.080904,22.185880712222225
122.614808,1.93106,22.180308344444445
122.648318,1.633338,22.174821882222226
122.681524,1.346889,22.16958095777778
122.714655,1.079154,22.16449832
122.748442,0.846105,22.159667465555557
122.781754,0.681804,22.15518401888889
122.814582,0.63901,22.151059526666664
122.8477,1.588605,22.14861631222222
122.884821,1.283322,22.14627663222222
122.910453,0.98107,22.144162523333332
