joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,pump_1_flow,pump_2_flow,pump_3_flow,pump_4_flow,pump_5_flow,pump_6_flow,pump_7_flow,pump_8_flow,scale1,scale2,scale3,scale4,event_occured,reacted,signal_detection_0,signal_detection_FA,signal_detection_HIT,signal_detection_MISS
-0.5,1.0,17.493797,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,5,5,0,0,1,0,0,0
-0.5,1.0,17.236345,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,6,4,0,0,1,0,0,0
-0.5,1.0,17.035804,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,5,3,0,0,1,0,0,0
-0.25,1.5,16.894634,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,4,4,0,0,1,0,0,0
-0.25,1.5,16.292929,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,3,3,0,0,1,0,0,0
0.0,1.5,15.733177,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,4,4,0,0,1,0,0,0
0.0,1.5,15.173281,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,3,3,0,0,1,0,0,0
0.0,1.5,14.640574,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,4,4,0,0,1,0,0,0
0.0,1.5,14.138101,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,1,3,0,0,1,0,0,0
0.0,1.5,13.669176,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,0,4,1,0,1,0,0,0
0.0,1.5,13.237349,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,1,5,1,0,1,0,0,0
0.5,1.5,12.846355,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,2,4,1,0,1,0,0,0
0.5,1.25,12.276916,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,1,5,1,0,1,0,0,0
0.5,1.25,11.940945,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,0,6,1,0,1,0,0,0
0.5,1.25,11.611066,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,1,5,1,0,1,0,0,0
0.5,1.25,11.287588,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,2,6,1,0,1,0,0,0
0.5,1.25,10.970853,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,1,5,1,0,1,0,0,0
0.5,1.25,10.661241,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,0,4,1,0,1,0,0,0
0.5,1.25,10.359169,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,1,3,1,0,1,0,0,0
0.75,0.25,10.065096,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,2,4,1,0,1,0,0,0
1.0,-0.5,10.492741,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,3,1,3,1,0,1,0,0,0
1.0,-0.5,11.510764,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,2,4,1,0,1,0,0,0
1.0,-0.5,12.617717,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,3,1,3,1,0,1,0,0,0
1.0,-0.5,13.792436,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,2,4,1,0,1,0,0,0
1.0,-0.5,15.019236,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,1,3,1,0,1,0,0,0
1.0,-0.5,16.286533,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,2,4,1,0,1,0,0,0
1.0,-0.5,17.585737,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,1,3,1,0,1,0,0,0
1.0,-0.5,18.910415,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,0,4,1,0,1,0,0,0
1.0,-0.5,20.2557,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,1,3,1,0,1,0,0,0
1.0,-0.5,21.617859,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,0,4,1,0,1,0,0,0
1.0,-0.5,22.993995,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,7,1,3,1,0,1,0,0,0
1.0,-0.5,24.381833,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,0,4,1,0,1,0,0,0
1.0,-0.5,25.779563,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,7,1,5,1,0,1,0,0,0
1.0,-0.5,27.185733,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,0,4,1,1,0,0,1,0
1.0,-0.5,28.59916,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,5,3,1,0,1,0,0,0
1.0,-0.5,30.018876,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,0,4,0,0,1,0,0,0
1.0,-0.5,31.444079,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,0,5,0,0,1,0,0,0
1.25,0.0,32.874098,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,0,4,0,0,1,0,0,0
1.0,3.5,33.829639,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,0,5,0,0,1,0,0,0
1.0,4.0,31.288961,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,0,6,0,0,1,0,0,0
1.0,4.0,28.267861,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,0,7,0,0,1,0,0,0
1.0,4.0,25.270448,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,0,6,0,0,1,0,0,0
1.0,4.0,22.305615,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,0,7,0,0,1,0,0,0
1.0,4.0,19.38758,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,0,6,0,0,1,0,0,0
1.0,4.0,16.540292,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,0,5,0,0,1,0,0,0
1.0,4.0,13.806625,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,0,6,0,0,1,0,0,0
1.0,4.0,11.268421,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,0,7,0,0,1,0,0,0
0.75,3.5,9.089538,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,0,6,0,0,1,0,0,0
0.75,3.0,7.602921,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,7,0,0,1,0,0,0
0.75,3.0,6.917137,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,6,0,0,1,0,0,0
0.75,3.0,6.821944,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,6,5,0,0,1,0,0,0
0.75,3.0,7.339496,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,6,0,0,1,0,0,0
0.75,3.0,8.355993,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,6,7,0,0,1,0,0,0
0.75,2.75,9.715492,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,6,0,0,1,0,0,0
0.5,2.25,11.1052,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
0.5,2.25,12.054926,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,6,0,0,1,0,0,0
0.5,2.25,13.069453,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,4,7,0,0,1,0,0,0
0.5,2.25,14.134739,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,6,0,0,1,0,0,0
0.5,2.25,15.240069,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,5,0,0,1,0,0,0
0.5,2.25,16.377279,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,3,6,0,0,1,0,0,0
0.5,2.25,17.540126,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,7,0,0,1,0,0,0
0.5,2.25,18.723803,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,3,6,0,0,1,0,0,0
0.5,2.25,19.924577,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,4,5,0,0,1,0,0,0
0.5,2.25,21.139524,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,6,0,0,1,0,0,0
0.5,2.25,22.366334,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,6,5,0,0,1,0,0,0
0.5,0.5,23.603164,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,6,0,0,1,0,0,0
0.5,0.5,23.14747,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,6,7,0,0,1,0,0,0
0.5,0.5,22.691038,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,6,0,0,1,0,0,0
0.5,0.5,22.23392,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
0.5,0.5,21.776173,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,6,0,0,1,0,0,0
0.5,0.5,21.317853,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,3,6,5,0,0,1,0,0,0
0.5,0.5,20.859022,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,4,0,0,1,0,0,0
0.5,0.5,20.399742,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,5,0,0,1,0,0,0
0.5,0.5,19.940079,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,6,0,0,1,0,0,0
0.5,0.5,19.480102,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,4,5,0,0,1,0,0,0
0.5,0.5,19.019883,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,3,6,0,0,1,0,0,0
0.5,0.5,18.5595,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,3,4,5,0,0,1,0,0,0
0.5,0.5,18.099034,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,4,0,0,1,0,0,0
0.5,0.5,17.638571,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,3,4,3,0,0,1,0,0,0
0.5,0.5,17.178204,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,3,4,0,0,1,0,0,0
0.5,0.5,16.718031,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,3,4,5,0,0,1,0,0,0
0.5,0.5,16.25816,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,3,4,0,0,1,0,0,0
0.5,0.5,15.798706,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,4,5,0,1,0,1,0,0
0.5,0.5,15.339793,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,3,4,0,0,1,0,0,0
0.5,0.5,14.881558,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,4,3,0,0,1,0,0,0
0.5,0.5,14.424151,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,5,4,0,0,1,0,0,0
0.5,0.5,13.967735,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,4,3,0,0,1,0,0,0
0.5,0.5,13.512493,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,5,4,0,0,1,0,0,0
0.5,0.5,13.058627,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,6,3,0,0,1,0,0,0
0.5,0.5,12.606363,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,4,0,0,1,0,0,0
0.5,0.5,12.155955,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,6,3,0,0,1,0,0,0
0.5,0.5,11.70769,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,4,0,0,1,0,0,0
0.5,0.5,11.261895,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,3,6,5,0,0,1,0,0,0
0.5,0.5,10.818942,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,4,0,0,1,0,0,0
0.5,0.5,10.379258,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,3,0,0,1,0,0,0
0.5,0.5,9.943339,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,4,0,0,1,0,0,0
0.5,0.5,9.511759,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,6,5,0,0,1,0,0,0
0.5,0.5,9.085187,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,0.5,8.664414,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,4,5,0,0,1,0,0,0
0.5,0.5,8.250366,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,0.5,7.844148,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,4,3,0,0,1,0,0,0
0.5,0.5,7.44707,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,0.5,7.060697,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,6,3,0,0,1,0,0,0
0.5,0.5,6.686901,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,0.5,6.327915,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,4,3,0,0,1,0,0,0
0.5,0.5,5.986402,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,3,4,0,0,1,0,0,0
0.5,0.5,5.665505,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,4,3,0,0,1,0,0,0
0.5,0.5,5.368894,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,0.5,5.100765,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,6,5,0,0,1,0,0,0
0.5,0.5,4.865773,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,0.5,4.668849,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,4,5,0,0,1,0,0,0
0.5,0.5,4.51489,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,3,4,0,0,1,0,0,0
0.5,0.5,4.408294,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,4,5,0,0,1,0,0,0
0.5,0.5,4.352421,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,6,0,0,1,0,0,0
0.5,0.5,4.349092,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,4,7,0,0,1,0,0,0
0.5,0.5,4.398277,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,6,0,0,1,0,0,0
0.5,0.5,4.498097,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,6,7,0,0,1,0,0,0
0.5,0.5,4.645123,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,6,0,0,1,0,0,0
0.5,0.5,4.834879,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,6,7,0,0,1,0,0,0
0.5,0.5,5.062384,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,6,0,0,1,0,0,0
0.5,0.5,5.322623,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,6,7,0,0,1,0,0,0
0.5,2.25,5.610862,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,6,0,0,1,0,0,0
0.5,2.25,5.813768,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,5,0,0,1,0,0,0
0.5,2.25,6.31764,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,2.25,7.059316,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,4,3,0,0,1,0,0,0
0.5,2.25,7.973608,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,3,4,0,0,1,0,0,0
0.5,2.25,9.008931,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,4,3,0,0,1,0,0,0
0.5,2.25,10.128981,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,2.25,11.309295,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,4,3,0,0,1,0,0,0
0.5,2.25,12.533488,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,3,4,0,0,1,0,0,0
0.5,2.25,13.790463,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,7,4,5,0,0,1,0,0,0
0.5,2.25,15.072566,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,5,4,0,0,1,0,0,0
0.5,2.25,16.374408,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,6,5,0,0,1,0,0,0
0.5,2.25,17.692116,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,6,0,0,1,0,0,0
0.5,2.25,19.02285,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,6,7,0,0,1,0,0,0
0.5,2.25,20.364495,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,6,0,0,1,0,0,0
0.5,2.25,21.715446,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,5,0,0,1,0,0,0
0.5,2.25,23.074466,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,6,0,0,1,0,0,0
3.0,-2.25,24.440595,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,4,7,0,0,1,0,0,0
3.0,-2.25,20.700732,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,3,6,0,0,1,0,0,0
3.0,-2.25,17.007052,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,4,5,0,0,1,0,0,0
3.0,-2.25,13.395983,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,6,0,0,1,0,0,0
3.0,-2.25,9.95533,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,6,5,0,0,1,0,0,0
3.0,-2.25,6.93966,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,4,0,0,1,0,0,0
3.0,-0.75,5.152972,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,3,0,0,1,0,0,0
2.75,-0.25,6.18691,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,4,0,0,1,0,0,0
2.5,0.0,7.86829,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,6,5,0,0,1,0,0,0
2.5,0.25,9.539894,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,4,0,0,1,0,0,0
2.5,0.25,11.280807,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,3,0,0,1,0,0,0
2.5,0.25,13.046158,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,4,0,0,1,0,0,0
2.25,0.25,14.826733,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,3,0,0,1,0,0,0
2.0,0.25,16.369511,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,4,0,0,1,0,0,0
-0.5,0.75,17.673541,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,3,0,0,1,0,0,0
-0.5,0.75,16.435894,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,4,0,0,1,0,0,0
-0.5,0.75,15.203068,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,6,5,0,0,1,0,0,0
-0.5,0.75,13.976451,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,6,0,0,1,0,0,0
-0.5,0.75,12.757949,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
-0.5,0.75,11.550252,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,4,0,0,1,0,0,0
-0.5,0.75,10.357266,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,5,0,0,1,0,0,0
-0.5,0.75,9.184858,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,6,0,0,1,0,0,0
-0.5,1.0,8.042173,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,5,0,0,1,0,0,0
-0.25,1.75,6.821542,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,6,0,0,1,0,0,0
0.0,2.0,5.484652,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,4,7,0,0,1,0,0,0
0.0,2.0,4.346543,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,3,6,0,0,1,0,0,0
0.0,2.0,3.426031,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,5,0,0,1,0,0,0
0.0,2.0,2.939214,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
0.0,2.0,3.101344,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,3,0,0,1,0,0,0
0.25,2.0,3.833794,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
0.25,2.0,4.911646,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,4,3,0,0,1,0,0,0
0.75,1.5,6.086434,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,3,4,0,0,1,0,0,0
1.75,0.25,6.797389,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,5,0,0,1,0,0,0
1.75,0.25,6.339791,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
1.75,0.25,6.056779,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,3,0,0,1,0,0,0
1.75,0.25,5.972352,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
1.75,0.25,6.093928,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,3,0,0,1,0,0,0
1.75,0.25,6.409003,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,4,0,0,1,0,0,0
1.0,0.5,6.890353,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
1.0,0.5,6.947358,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,6,0,0,1,0,0,0
1.0,0.5,7.0225,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,5,0,0,1,0,0,0
1.0,0.5,7.114872,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,6,0,0,1,0,0,0
1.0,0.5,7.223487,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,5,0,0,1,0,0,0
1.0,0.5,7.347308,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,6,0,0,1,0,0,0
1.0,0.5,7.48527,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,6,7,0,0,1,0,0,0
1.0,0.5,7.636307,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,6,0,0,1,0,0,0
1.0,0.5,7.79937,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,7,0,0,1,0,0,0
1.0,0.5,7.97344,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,6,0,0,1,0,0,0
1.0,0.5,8.15754,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,7,6,5,0,0,1,0,0,0
1.0,0.5,8.350745,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,5,4,0,0,1,0,0,0
1.0,0.5,8.552185,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,7,6,5,0,0,1,0,0,0
1.0,0.5,8.761048,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,6,0,0,1,0,0,0
1.0,0.5,8.976583,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
0.5,0.5,9.198096,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,4,0,0,1,0,0,0
0.5,0.5,8.925132,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,6,3,0,0,1,0,0,0
0.5,0.5,8.657832,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,4,0,0,1,0,0,0
0.5,0.5,8.396457,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,7,6,3,0,0,1,0,0,0
0.5,0.5,8.141291,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,4,0,0,1,0,0,0
0.5,0.5,7.892638,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,6,5,0,0,1,0,0,0
0.5,0.5,7.650826,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,4,0,0,1,0,0,0
0.5,0.5,7.416208,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,3,0,0,1,0,0,0
0.5,0.5,7.189161,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
0.5,0.5,6.970089,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,5,6,5,0,0,1,0,0,0
0.5,0.5,6.759422,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
0.5,0.5,6.557612,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,5,0,0,1,0,0,0
0.5,0.5,6.365136,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,4,0,0,1,0,0,0
0.5,0.5,6.182489,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,3,0,0,1,0,0,0
0.5,0.5,6.010183,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,4,0,0,1,0,0,0
0.5,0.5,5.848736,1,1,-232,1,-88,1,0,0,1,0,0,0,0,3,5,6,5,0,0,1,0,0,0
0.5,0.5,5.69867,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,6,7,4,0,0,1,0,0,0
0.5,0.5,5.560493,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,7,6,3,0,0,1,0,0,0
0.5,0.5,5.434695,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,5,4,0,0,1,0,0,0
0.5,0.5,5.321729,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
0.5,0.5,5.221999,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,4,0,0,1,0,0,0
0.5,0.5,5.135841,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
0.5,0.5,5.063511,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,7,6,0,0,1,0,0,0
0.5,0.5,5.005172,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,5,0,0,1,0,0,0
0.5,0.5,4.960879,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,6,0,0,1,0,0,0
0.5,0.5,4.930574,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,7,0,0,1,0,0,0
0.5,0.5,4.914082,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,6,0,0,1,0,0,0
0.5,0.5,4.911115,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,7,6,7,0,0,1,0,0,0
0.5,0.5,4.921273,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,6,7,6,0,0,1,0,0,0
0.5,0.5,4.94406,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
0.5,0.5,4.978895,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,6,0,0,1,0,0,0
0.5,0.5,5.02513,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,7,0,0,1,0,0,0
0.5,0.5,5.082064,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,5,6,0,0,1,0,0,0
0.5,0.5,5.148967,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,5,0,0,1,0,0,0
